Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_Occurrence_Status,Notes,Verified_Source,Year_of_Last_Record,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
PETE,Petersburg National Battlefield,MIDN,NE,VA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,Rana clamitans melanota,Present,NA,Abundant,Native,G5,VA: S5,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2024-11-05,Present,NA,https://www.inaturalist.org/observations/85767129,2021,NA,NA,NA,NA,Native,G5,VA: S5,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,Rana sphenocephala utricularia,Present,NA,Abundant,Native,G5,VA: S4,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,Notophthalmus viridescens viridescens,Present,NA,Common,Native,G5,VA: S5,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,208282,Caudata,Plethodontidae,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,NA,Present,NA,Common,Native,G5,VA: SNR,DD
PETE,Petersburg National Battlefield,MIDN,NE,VA,208283,Caudata,Plethodontidae,Plethodon cylindraceus,White-spotted Slimy Salamander,2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,Plethodon glutinosus,Not In Park,Historical,NA,Native,G5,VA: S5,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,173524,Anura,Hylidae,Pseudacris brimleyi,Brimley's Chorus Frog,2021-05-31,Present,Added manually,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,NA,NA,NA,NA,Native,G5,VA: S4,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,Pseudacris crucifer crucifer,Present,NA,Abundant,Native,G5,VA: S5,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,"Pseudacris feriarum feriarum, Pseudacris triseriata feriarum",Present,NA,Common,Native,G5,VA: S5,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,173426,Anura,Scaphiopodidae,Scaphiopus holbrookii,Eastern Spadefoot,2021-05-31,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,NA,Present,NA,Abundant,Native,G5,VA: S4,LC
PETE,Petersburg National Battlefield,MIDN,NE,VA,173736,Caudata,Sirenidae,Siren intermedia,Lesser Siren,2021-05-31,Present,This population is part of the S. intermedia lineage C as per Fedler et al 2023,https://irma.nps.gov/DataStore/DownloadFile/152891,NA,Siren intermedia intermedia,Present,NA,Rare,Native,G5,VA: S2,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2022-01-05,Possible,Changed from A. tigrinum to A. mavortium to reflect species range,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,NA,Unconfirmed,NA,NA,Native,G5,NM: S5,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2022-01-05,Adjacent,NA,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,Bufo cognatus,Unconfirmed,NA,NA,Native,G5,NM: S5,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2022-01-05,Adjacent,NA,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,Bufo punctatus,Unconfirmed,NA,NA,Native,G5,NM: S5,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-05,Possible,NA,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,Bufo woodhousii,Probably Present,NA,NA,Native,G5,NM:S5,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2024-01-22,Adjacent,USGS NAS 2024-01-01; numerous museum vouchers of this species nearby,Museum voucher: MSB:Herp:100407,2019,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,173429,Anura,Scaphiopodidae,Scaphiopus couchii,Couch's Spadefoot,2022-01-05,Adjacent,NA,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,NA,Probably Present,NA,NA,Native,G5,NM: S5,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,206989,Anura,Scaphiopodidae,Spea bombifrons,Plains Spadefoot,2022-01-05,Adjacent,NA,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,NA,Probably Present,NA,NA,Native,G5,NM: S5,LC
PETR,Petroglyph National Monument,SCPN,SC,NM,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2022-01-05,Adjacent,NA,"Schwemm, C. A. 2022. Natural resource condition assessment: Petroglyph National Monument. Natural Resource Report NPS/PETR/NRR—2022/2483.",NA,NA,Present,NA,Uncommon,Native,G5,NM: S5,LC
PINN,Pinnacles National Park,SFAN,SW,CA,173595,Caudata,Salamandridae,Ambystoma californiense,California Tiger Salamander,2021-06-05,Present,Added manually,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,NA,NA,NA,NA,Native,G2,CA: S2,VU
PINN,Pinnacles National Park,SFAN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2021-06-05,Present,NA,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,Bufo boreas,Present,NA,Common,Native,G4,CA: SNR,LC
PINN,Pinnacles National Park,SFAN,SW,CA,173703,Caudata,Plethodontidae,Aneides lugubris,Arboreal Salamander,2021-06-05,Present,NA,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,NA,Present,NA,Abundant,Native,G5,CA: SNR,LC
PINN,Pinnacles National Park,SFAN,SW,CA,668243,Caudata,Plethodontidae,Batrachoseps gavilanensis,Gabilan Mountains Slender Salamander,2021-06-05,Present,NA,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,Batrachoseps attenuatus,Present,NA,Common,Native,G4,CA: SNR,LC
PINN,Pinnacles National Park,SFAN,SW,CA,173732,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina,2021-06-05,Present,NA,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,NA,Present,NA,Uncommon,Native,G5,CA: SNR,LC
PINN,Pinnacles National Park,SFAN,SW,CA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-06-05,Historical,"Species has historic records within the park, as well as more recent adjacent records",https://www.inaturalist.org/observations?taxon_id=65979,NA,Rana catesbeiana,Not In Park,Historical,NA,Non-native,G5,Exotic,LC
PINN,Pinnacles National Park,SFAN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2021-06-05,Present,"Species is disputed as P. sierra, but keeping it as P. regilla based on AmphibiaWeb 2023.",https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,"Hyla regilla, Pseudacris sierra",Present,NA,Abundant,Native,G5,CA: SNR,LC
PINN,Pinnacles National Park,SFAN,SW,CA,173449,Anura,Ranidae,Rana boylii,Foothill Yellow-legged Frog,2021-06-05,Historical,Although this species has been historically present it has not been seen in decades,https://www.inaturalist.org/observations?taxon_id=25646,NA,NA,Not In Park,Historical,NA,Native,G3,CA: S3,NT
PINN,Pinnacles National Park,SFAN,SW,CA,207009,Anura,Ranidae,Rana draytonii,California Red-legged Frog,2021-06-05,Present,NA,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,Rana aurora draytonii,Present,NA,Abundant,Native,G2,CA: S2,NT
PINN,Pinnacles National Park,SFAN,SW,CA,206990,Anura,Scaphiopodidae,Spea hammondii,"Hammond's Spadefoot, Western Spadefoot",2021-06-05,Present,NA,https://www.inaturalist.org/check_lists/8866-Amphibians-of-Pinnacles-National-Monument,NA,Scaphiopus hammondii,Present,NA,Occasional,Native,G3,CA: S3,NT
PIPE,Pipestone National Monument,HTLN,MW,MN,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-06-05,Possible,Changed from A. crepitans to A. blanchardi to reflect species ranges,"USGS Amphibian Atlas, Should be Possible, within range but not detected (pers. comm. with Steve Spear) ",NA,Acris crepitans crepitans,Not In Park,False Report,NA,Native,G5,MN: S1,LC
PIPE,Pipestone National Monument,HTLN,MW,MN,173592,Caudata,Ambystomatidae,Ambystoma tigrinum,Eastern Tiger Salamander,2021-06-05,Present,NA,Fogell 2002; https://irma.nps.gov/DataStore/DownloadFile/637553,NA,Ambystoma tigrinum tigrinum,Present,NA,Unknown,Native,G5,MN: S5,LC
PIPE,Pipestone National Monument,HTLN,MW,MN,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-06-05,Present,NA,Fogell 2002; https://irma.nps.gov/DataStore/DownloadFile/637553,NA,Bufo americanus,Present,NA,Unknown,Native,G5,MN: S5,LC
PIPE,Pipestone National Monument,HTLN,MW,MN,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2021-06-05,Possible,NA,Fogell 2002; https://irma.nps.gov/DataStore/DownloadFile/637553,NA,Bufo cognatus,Not In Park,False Report,NA,Native,G5,MN: S3,LC
PIPE,Pipestone National Monument,HTLN,MW,MN,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2021-06-05,Present,NA,Fogell 2002; https://irma.nps.gov/DataStore/DownloadFile/637553,NA,Rana pipiens,Present,NA,Unknown,Native,G5,MN: S4,LC
PIPE,Pipestone National Monument,HTLN,MW,MN,207312,Anura,Hylidae,Pseudacris maculata,Boreal Chorus Frog,2021-06-05,Present,Changed from P. triseriata to P. maculata to reflect species range,Fogell 2002; https://irma.nps.gov/DataStore/DownloadFile/637553,NA,Pseudacris triseriata triseriata,Present,NA,Unknown,Native,G5,MN: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173599,Caudata,Ambystomatidae,Ambystoma laterale,Blue-spotted Salamander,2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,NA,Present,NA,Common,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,NA,Present,NA,Common,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173592,Caudata,Ambystomatidae,Ambystoma tigrinum,Eastern Tiger Salamander,2021-03-03,Historical,1960s records suggest this species is likely introduced and is no longer present based on pers. comm. with Steve Spear,https://www.researchgate.net/profile/Ryne-Rutherford/publication/355944669_Baseline_Distribution_Records_for_Amphibians_and_Reptiles_in_the_Upper_Peninsula_of_Michigan/links/61857c5661f0987720631f3b/Baseline-Distribution-Records-for-Amphibians-and-Reptiles-in-the-Upper-Peninsula-of-Michigan.pdf,NA,Ambystoma tigrinum tigrinum,Unconfirmed,NA,NA,Native,G5,MI: S3,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,"Bufo americanus americanus, Bufo americanus",Present,NA,Abundant,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,NA,Present,NA,Rare,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-03-03,Possible,"This species is possibly present, but has no verified observations in the county based on pers. comm. with Steve Spear",https://www.researchgate.net/profile/Erik-Beever/publication/237462162_Pilot_Amphibian_Monitoring_at_Apostle_Islands_Pictured_Rocks_and_Sleeping_Bear_Dunes_National_Lakeshores_Analysis_and_Recommendations/links/0c960525eec5334efc000000/Pilot-Amphibian-Monitoring-at-Apostle-Islands-Pictured-Rocks-and-Sleeping-Bear-Dunes-National-Lakeshores-Analysis-and-Recommendations.pdf_Baseline_Distribution_Records_for_Amphibians_and_Reptiles_in_the_Upper_Peninsula_of_Michigan/links/61857c5661f0987720631f3b/Baseline-Distribution-Records-for-Amphibians-and-Reptiles-in-the-Upper-Peninsula-of-Michigan.pdf,NA,Hyla chrysoscelis,Unconfirmed,NA,NA,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-03,Present,NA,https://www.researchgate.net/profile/Erik-Beever/publication/237462162_Pilot_Amphibian_Monitoring_at_Apostle_Islands_Pictured_Rocks_and_Sleeping_Bear_Dunes_National_Lakeshores_Analysis_and_Recommendations/links/0c960525eec5334efc000000/Pilot-Amphibian-Monitoring-at-Apostle-Islands-Pictured-Rocks-and-Sleeping-Bear-Dunes-National-Lakeshores-Analysis-and-Recommendations.pdf,NA,Hyla versicolor,Present,NA,Common,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-03,Possible,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,Rana catesbeiana,Unconfirmed,NA,NA,Native,G5,MI: S4,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,Rana clamitans melanota,Present,NA,Common,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-03,Historical,Species has no verified observations in the county and the last observation in the Upper Peninsula was in 1947 based on pers. comm. with Steve Spear,https://www.researchgate.net/profile/Ryne-Rutherford/publication/355944669_Baseline_Distribution_Records_for_Amphibians_and_Reptiles_in_the_Upper_Peninsula_of_Michigan/links/61857c5661f0987720631f3b/Baseline-Distribution-Records-for-Amphibians-and-Reptiles-in-the-Upper-Peninsula-of-Michigan.pdf,NA,Rana palustris,Unconfirmed,NA,NA,Native,G5,MI: S3,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2021-03-03,Present,NA,https://www.researchgate.net/profile/Erik-Beever/publication/237462162_Pilot_Amphibian_Monitoring_at_Apostle_Islands_Pictured_Rocks_and_Sleeping_Bear_Dunes_National_Lakeshores_Analysis_and_Recommendations/links/0c960525eec5334efc000000/Pilot-Amphibian-Monitoring-at-Apostle-Islands-Pictured-Rocks-and-Sleeping-Bear-Dunes-National-Lakeshores-Analysis-and-Recommendations.pdf,NA,Rana pipiens,Present,NA,Uncommon,Native,G5,MI: S4,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,775112,Anura,Ranidae,Lithobates septentrionalis,Mink Frog,2021-03-03,Present,NA,https://www.researchgate.net/profile/Erik-Beever/publication/237462162_Pilot_Amphibian_Monitoring_at_Apostle_Islands_Pictured_Rocks_and_Sleeping_Bear_Dunes_National_Lakeshores_Analysis_and_Recommendations/links/0c960525eec5334efc000000/Pilot-Amphibian-Monitoring-at-Apostle-Islands-Pictured-Rocks-and-Sleeping-Bear-Dunes-National-Lakeshores-Analysis-and-Recommendations.pdf,NA,Rana septentrionalis,Present,NA,Unknown,Native,G5,MI: S3,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-03,Present,NA,https://www.researchgate.net/profile/Erik-Beever/publication/237462162_Pilot_Amphibian_Monitoring_at_Apostle_Islands_Pictured_Rocks_and_Sleeping_Bear_Dunes_National_Lakeshores_Analysis_and_Recommendations/links/0c960525eec5334efc000000/Pilot-Amphibian-Monitoring-at-Apostle-Islands-Pictured-Rocks-and-Sleeping-Bear-Dunes-National-Lakeshores-Analysis-and-Recommendations.pdf,NA,Rana sylvatica,Present,NA,Common,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,Necturus maculosus maculosus,Present,NA,Rare,Native,G5,MI: S3,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,Notophthalmus viridescens louisianensis,Present,NA,Uncommon,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-03-03,Present,This population is part of the P. cinearus Northern Clade as per Radomski et al 2020,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,NA,Present,NA,Common,Native,G5,MI: S5,LC
PIRO,Pictured Rocks National Lakeshore,GLKN,MW,MI,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-03,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/616753,NA,Pseudacris crucifer crucifer,Present,NA,Abundant,Native,G5,MI: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=24230,NA,Acris crepitans crepitans,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=26790,NA,NA,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2022-05-31,Present,Added manually; detected in ARMI surveys as of 2022,Pers. comm. with Evan Grant,NA,NA,NA,NA,NA,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,"Bufo americanus americanus, Bufo americanus",Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Bufo woodhousii fowleri,Not In Park,Historical,NA,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173685,Caudata,Plethodontidae,Eurycea bislineata,"Two-lined Salamander, Northern Two-lined Salamander",2022-01-11,Present,"Not detected in ARMI surveys as of 2022; no nearby populations have been genetically characterized so this species could be lineage E, lineage B or least likely lineage A",https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27120,NA,Eurycea bislineata bislineata,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2022-01-11,Present,Treefrog complex detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=23930,NA,Hyla chrysoscelis,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Hyla cinerea,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2022-01-11,Present,Treefrog complex detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Hyla versicolor,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana catesbeiana,Present,NA,Unknown,Non-native,G5,Exotic,LC
PISC,Piscataway Park,NCRN,NE,MD,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana clamitans melanota,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana palustris,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2022-01-11,Historical,Not detected in ARMI surveys as of 2022; historically present,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=66003,NA,Rana pipiens,Not In Park,Historical,NA,Native,G5,MD: S4,LC
PISC,Piscataway Park,NCRN,NE,MD,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana utricularia,Present,NA,Unknown,Native,G5,MD: S4,LC
PISC,Piscataway Park,NCRN,NE,MD,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana sylvatica,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2022-01-11,Present,Not detected in ARMI surveys as of 2022; this population is part of the P. cinearus Northern Clade as per Radomski et al 2020,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27186,NA,Plethodon cinereus cinereus,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97465&subview=map&view=species&iconic_taxa=Amphibia,NA,Pseudacris crucifer crucifer,Present,NA,Unknown,Native,G5,MD: S5,LC
PISC,Piscataway Park,NCRN,NE,MD,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=24263,NA,Pseudacris triseriata feriarum,Present,NA,Unknown,Native,G5,MD: S4,LC
PISC,Piscataway Park,NCRN,NE,MD,173426,Anura,Scaphiopodidae,Scaphiopus holbrookii,Eastern Spadefoot,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=26695,NA,Scaphiopus holbrookii holbrookii,Present,NA,Unknown,Native,G5,MD: S4,LC
PISP,Pipe Spring National Monument,NCPN,SW,AZ,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2021-05-25,Present,Changed from A. tigrinum to A. mavortium to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/152946,NA,Ambystoma tigrinum nebulosum,Present,NA,Common,Native,G5,AZ: S5,LC
PISP,Pipe Spring National Monument,NCPN,SW,AZ,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-05-25,Possible,NA,https://irma.nps.gov/DataStore/DownloadFile/152946,NA,Bufo punctatus,Unconfirmed,NA,NA,Native,G5,AZ: S5,LC
PISP,Pipe Spring National Monument,NCPN,SW,AZ,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2021-05-25,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152946,NA,"Bufo woodhousii woodhousii, Bufo woodhousii",Present,NA,Rare,Native,G5,AZ: S5,LC
PISP,Pipe Spring National Monument,NCPN,SW,AZ,206991,Anura,Scaphiopodidae,Spea intermontana,Great Basin Spadefoot,2021-05-25,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152946,NA,NA,Present,NA,Rare,Native,G5,AZ: S3,LC
POPO,Poverty Point National Monument,NA,SC,LA,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2024-11-05,Present,NA,https://www.inaturalist.org/observations/240252874,2024,NA,NA,NA,NA,Native,G5,LA: SNR,LC
POPO,Poverty Point National Monument,NA,SC,LA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2024-11-05,Present,NA,https://www.inaturalist.org/observations/91395622,2021,NA,NA,NA,NA,Native,G5,LA: S5,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-11,Present,NA,NPS. 2019. A natural resource condition assessment for Point Reyes National Seashore. Natural Resource Report NPS/PORE/NRR—2019/1895.,NA,Bufo boreas,Present,NA,Rare,Native,G4,CA: SNR,LC
